"Gene","Module","GS_Breed","GS_Weight","GS_PD","GS_Urea","GS_Breed_x_Weight","kME_module"
"ENSSSCG00000055491","brown",-0.182210575987058,0.0722079072862154,-0.153391681071126,0.202186170595672,-0.15130214462458,0.287873349529001
"TTC32","turquoise",-0.145103768331958,0.468315254309119,-0.474654614489741,0.319167090997584,0.0446399964933526,0.857620632639427
"PTBP1","green",0.12336365822627,-0.576448167822685,0.528713554599853,-0.389435900667537,-0.220940254280444,0.820118604814287
"ENSSSCG00000004261","turquoise",-0.0286595504400308,0.0913391169031392,-0.0588210921923199,0.17210200633404,-0.0161188478924209,0.389294993106221
"PRPF39","turquoise",-0.0795718766461661,0.287411021411882,-0.291638506948168,0.192900988111061,-0.0257827173354113,0.916187758935973
"BCL7B","brown",-0.276571541573357,0.610324590670734,-0.614688067711571,0.530872388850497,0.00316777943898243,0.85664399063481
"KANSL2","blue",-0.331910693539076,0.0765604206769019,-0.240625083907967,0.315967551056275,-0.332762493306626,0.61753907451297
"ACAD9","brown",-0.534961459747725,0.307111595762547,-0.576934987421362,0.35370389674497,-0.393393217956938,0.661438016422862
"CAMLG","turquoise",-0.0892601563698228,0.465615674429834,-0.424767629881121,0.322783707327603,0.106748670317125,0.90281682654369
"ELMO2","brown",-0.426619243299105,0.200989038526231,-0.380726380188896,0.445066455943488,-0.343061909068076,0.832060153235799
"CCAR1","turquoise",-0.214447302925124,0.330211946345898,-0.393678400626895,0.277885671514146,-0.10988192173814,0.91700671793878
"TRIM8","magenta",-0.100913028324027,0.574858219086498,-0.470269239464865,0.412445936152268,0.133007586780168,0.679079972180804
"ENSSSCG00000048933","blue",-0.291208179415164,0.630152502626138,-0.665519537150444,0.574544377861002,-0.0116459605439606,0.74192299727277
"CCDC88C","green",-0.281142650988843,-0.554851533592722,0.29521977591146,-0.0934172940476585,-0.488065312552978,0.457378760971481
"ENSSSCG00000026446","turquoise",0.0200413436085671,0.479470695156443,-0.363240289702568,0.205687630763345,0.17946802028491,0.753055825438672
"WIPI2","magenta",-0.236723037045766,0.604820202244211,-0.620341858831487,0.4823348130667,-0.00454830580636979,0.794895054628294
"PRKCQ","darkturquoise",-0.485590902652438,-0.141254076592303,-0.198956504385065,0.199090669603936,-0.600747998251493,0.625482914098755
"PI16","green",0.136917661153297,-0.234399287892962,0.333129868885334,-0.0975606643753884,0.0490873625081013,0.654807678952526
"TPST1","blue",-0.212607546686774,-0.463839520511778,0.237637937135674,-0.0114116299457211,-0.415754784663314,0.199988500540951
"VPS36","blue",-0.164624008969045,0.220050732962113,-0.252162436752442,0.214801602657114,-0.144422814844124,0.887792407591851
"ATG101","black",-0.163240158734372,0.509910239472682,-0.500319555810604,0.271104682137958,-0.0036745406606675,0.76003910372445
"VPS37A","turquoise",-0.139656585343966,0.372067600372066,-0.383482873308464,0.275027145866643,-0.0714648868789398,0.858906362792859
"NUP98","brown",-0.435476407433044,0.116568710430332,-0.342905209467365,0.367341344873366,-0.401305858227127,0.867315050506629
"U2AF1L4","turquoise",0.315392030373022,0.401625817929749,-0.16717690813771,-0.115361251945443,0.439253967215631,0.217001444302417
"LEAP2","turquoise",-0.18990743057344,0.338418127966653,-0.393368809883784,0.34833056789164,-0.106150842044209,0.872206799282869
"ATIC","brown",0.0606515921505889,0.0755841712873693,-0.0591291864027681,0.00243792701619533,0.0408750022934171,0.379867034874037
"MGAT2","turquoise",0.423159083662343,0.08334091066341,0.183805145955619,-0.205389152653605,0.250494560826957,0.656859449507803
"RNF145","brown",-0.412739363217191,0.376216114319661,-0.516102972739546,0.534725474471326,-0.270109087108861,0.816113625110224
"AQP4","green",-0.133681459074435,-0.502654579756201,0.272984610415612,-0.230802798195286,-0.370521868412488,0.502553499732795
"ENSSSCG00000055828","blue",-0.272550709811672,0.170732814037253,-0.263092880661434,0.341197957215127,-0.249712034704601,0.901778885001883
"DDX54","brown",-0.145765197058633,0.481041235141686,-0.392312815000122,0.412188009743226,0.096993617546246,0.550306182538637
"SPPL2A","turquoise",-0.0448284806371948,0.315049130317906,-0.2859775194107,0.163980975386666,-0.0143270328938547,0.936150331295358
"NBAS","darkgreen",-0.300967011249581,0.349282660556118,-0.428330689336423,0.386816399978287,-0.0762352133433868,0.842584059004534
"ZPR1","blue",-0.328573786532491,0.534972433269884,-0.554497346060664,0.559426021844245,-0.104843201876895,0.582148811580581
"ENSSSCG00000005959","blue",-0.0653571555516397,0.193518675278343,-0.18439307110452,0.147041810178934,-0.0558364345768613,0.875464580853103
"OSBPL1A","blue",-0.0657763074947982,-0.0378206472515909,0.0326925353185586,0.110563160813692,-0.153688584139963,0.740856560306361
"PRPF6","black",-0.142605163433024,0.574570390675029,-0.523019054541094,0.394407063078095,0.070399563424369,0.838088654752367
"RUVBL2","black",-0.234601040165224,0.38846757523579,-0.437523868686199,0.415581786440656,-0.108279636243812,0.728274238329262
"ARL6IP6","turquoise",-0.0765407696306583,0.367070040624833,-0.345426601911675,0.189341670773861,0.0198620565650572,0.898776405825356
"JOSD1","blue",-0.291330641455579,0.410182192676871,-0.486217181392109,0.483644968834628,-0.131116882286849,0.830914913107525
"SRSF4","blue",0.1286410950319,-0.248898650835388,0.294292660596492,-0.110211252829175,-0.139649519818903,0.572450813308084
"MRPS23","turquoise",-0.0519477972638938,0.728401618617069,-0.60374539560231,0.388661364927442,0.271237923378226,0.589202174111611
"TKT","green",0.150913979884408,-0.220335359823994,0.23648413803155,-0.367969708346332,-0.0720742741690813,0.507917779850148
"MTREX","turquoise",-0.0629478009765462,0.390863054686559,-0.341533378619491,0.258642083795989,0.0329530009035397,0.93294132522742
"SSC4D","blue",0.0301029580194021,-0.0064320604434974,0.084997680344793,0.0679827723305377,-0.0171534579694716,0.21268400869926
"YAP1","blue",0.0466741138768912,0.111399072202037,-0.0437799864040112,0.0170426034362598,-0.0106955421677367,0.602735716927156
"FAM219A","brown",-0.405199937244229,0.646293990783212,-0.740003855978067,0.698175764078102,-0.160016121923654,0.872373033308563
"ENSSSCG00000025940","blue",0.00452149662214086,0.178691495584018,-0.135712965924714,0.112621606386831,0.0208876166473133,0.547819117850685
"PLA2G7","blue",-0.290139135751581,-0.336147195881632,0.107734447890521,0.0698353559463076,-0.415784425599473,0.363591063202056
"CCDC69","green",0.431594072373417,-0.692507348611273,0.8098913876268,-0.654319585641518,-0.0497897420131907,0.757332322562362
"SOD3","darkgrey",0.33278026968884,0.0192260490182429,0.155465657312198,-0.27435320987945,0.271474142554229,0.580717145275993
"STIM1","darkgreen",-0.468204042501327,0.286843611237998,-0.510166634101534,0.379686775606649,-0.282520243364785,0.809836531567525
"FBXO3","blue",-0.19838554734339,0.566522631421646,-0.527544901529379,0.463966138053296,0.0024994946050141,0.805757071005653
"PON2","blue",-0.341690441934097,-0.00855188103275708,-0.19135119476935,0.205249041058058,-0.341766014390917,0.663051437464977
"SOS2","blue",-0.183778781328886,0.466409615102404,-0.480487819277768,0.323999659572762,-0.0354495133395916,0.921800367942971
"ZNF384","brown",-0.46634161823203,0.572482149303923,-0.708741988169851,0.598655732955679,-0.174580484010548,0.922084713559389
"TRAPPC4","magenta",-0.214736901846678,0.614229194895136,-0.582781744993213,0.603904774551785,0.058757472947215,0.671221716835615
"INO80B","tan",0.232162688833558,0.54395958491784,-0.322609106165402,0.0520080644571083,0.467087125315919,0.713446903822246
"DNAJA3","blue",-0.504608823146537,0.221677800987962,-0.444687675487088,0.364084155921468,-0.28386144875529,0.512863818583732
"BLTP2","brown",-0.374483298328959,0.307613031068814,-0.47294279070577,0.383571377646173,-0.246909828044647,0.893798815896542
"EFEMP2","darkgrey",0.219683299917841,-0.20277932354633,0.345344486862707,-0.103100462207593,0.0950841111498807,0.691259553136624
"SEPTIN11","blue",-0.0473348467958856,0.309320425398867,-0.221832447784794,0.228781187124612,0.0821606312230436,0.641478358914699
"NOP10","blue",-0.072370360816678,0.736030798672043,-0.634003545607864,0.433442694133243,0.259406319851207,0.505699814711278
"TRAPPC3","blue",-0.146304963398673,0.254481824887247,-0.251615650433937,0.37515973314582,-0.0983421345858427,0.530648481896189
"USP22","brown",-0.524158866083734,0.338065926985984,-0.568581227397715,0.5434057270291,-0.352570978444239,0.843599295043683
"ENSSSCG00000003090","darkgreen",-0.177927406838725,0.0576988055383909,-0.164280327792194,0.0994582538068166,-0.163821932094526,0.688175744817884
"ANKH","blue",-0.129892794975078,0.436900397205475,-0.395219615441421,0.300696616424806,0.0222794685949062,0.544788863303058
"SULT1A3","brown",-0.112313213092808,0.329994156189435,-0.281058939983297,0.35197886055775,-0.0242787602884669,0.512797660307016
"TRPC7","turquoise",0.132764726273735,0.051820222323686,0.0541629927966288,-0.0313050270517346,0.156654472446004,0.179544283716583
"STX12","turquoise",-0.0225563215930839,0.400515058094317,-0.316259467429856,0.228369570598172,0.0970222653267215,0.943972435991463
"TRIM16","green",0.134356236907013,-0.107247726891769,0.250355148628323,-0.106515904154502,0.0420927935983274,0.24243741916123
"PRXL2A","turquoise",-0.215650789594342,0.228029316900822,-0.304767075865411,0.2965493142727,-0.0852812368672934,0.837113076392583
"ENSSSCG00000016704","greenyellow",0.250667509475386,-0.361553253331657,0.382715477368893,-0.382422136582837,-0.0398782276636018,0.700682515801582
"ENSSSCG00000041032","greenyellow",0.105734791466249,-0.548722133015029,0.439745154758271,-0.350618113150179,-0.217606817508785,0.76220572561833
"PPP1R35","turquoise",0.020708662723214,0.226615784118754,-0.189409674766077,-0.0273682252256014,0.167325679362865,0.138028252387609
"FGF6","brown",-0.0747213334414449,-0.060330959635163,-0.0413429984125745,-0.00121644751513453,-0.091637600513061,0.311182650661296
"PALS2","magenta",-0.452800438234746,0.460065726614759,-0.620664966669754,0.520204342937864,-0.239601431374647,0.77583274270555
"METTL21A","turquoise",-0.0545497026480561,0.338093333960125,-0.321764780601239,0.142259071095409,0.0653494927344485,0.686097391478649
"MTIF2","blue",-0.126805101932296,0.25728997651311,-0.287764601071655,0.172064831430718,-0.149542960595052,0.60147707999816
"ENSSSCG00000055170","greenyellow",0.117734440623156,-0.12366321327439,0.142284089482021,-0.0391865543830295,-0.0475735879642991,0.409043006907281
"ACHE","royalblue",0.246987128644912,-0.0702419895165224,0.178178098364153,-0.184120433323033,0.188903846643473,0.964479234010139
"ST6GALNAC2","green",-0.123234432388409,-0.756835149002048,0.522081387777308,-0.249157023109964,-0.445293972547468,0.630865270801039
"ETV2","blue",-0.48494298935535,-0.0246782707081366,-0.259817537417159,0.315963864598427,-0.342817391501796,0.413412216043133
"HPRT1","turquoise",0.0585849261365417,-0.0201334109537763,0.0645731495674641,0.00475293106411,-0.0336536112380596,0.841034571205882
"COIL","turquoise",0.559689264547703,0.131673310774206,0.230534558704909,-0.254490592127633,0.428113234068673,0.527707650190395
"DGAT2","brown",0.0100108051923132,0.181810436756509,-0.153263722931216,-0.207547971545646,0.106582833862246,0.0601371996676547
"CRYZL1","turquoise",0.142612262025701,0.48643638579226,-0.346974267984587,0.111794681661819,0.198691618687525,0.707478261724887
"ENY2","turquoise",0.0179035354535596,0.497819695931446,-0.415482854304068,0.174360946935542,0.161047982668962,0.918036947557574
"AGT","brown",-0.292313727624338,0.436046502498626,-0.506518150289638,0.325899395776615,-0.0405036241893104,0.467180560772916
"EED","magenta",-0.301198932301288,0.472266921319809,-0.536406331462237,0.506098982711708,-0.19663359583351,0.781518654014069
"ENSSSCG00000056939","turquoise",0.484241549555073,0.0190590499723758,0.29671524798271,-0.339222221230814,0.447033582480712,0.148387694091863
"ADHFE1","blue",-0.206777658375388,0.276813709625622,-0.315518683471063,0.35133970895195,-0.16077749870969,0.624330567207402
"ANGPTL4","green",0.307107244436414,-0.509337221846154,0.577683007937099,-0.505346713497382,-0.0796164597266698,0.55060704831253
"SEC24B","brown",-0.366926476098227,0.454889131232146,-0.540926120711819,0.489685032320793,-0.222280032246681,0.780215268515512
"PPP2R5E","turquoise",-0.167343423061169,0.33785537786188,-0.369819158400935,0.240727496155459,-0.11507395533021,0.896610823655498
"NTMT1","black",-0.0830343896810715,0.524932615176564,-0.502918346732387,0.124294419904475,0.172244442166248,0.59382308044981
"COX4I2","green",0.285066277224348,-0.0636857254037453,0.241681330802269,-0.301474855959302,0.247267346197127,0.476526699170932
"VCAM1","lightcyan",0.302535602811629,-0.507728881201859,0.577643834661606,-0.38485465542045,-0.0271813784314619,0.816162974867498
"AFG3L2","brown",-0.551372927724254,0.0468211921820482,-0.33663479731447,0.394744050754288,-0.523669238668811,0.795407688346973
"BDH2","turquoise",0.352703145697258,0.369059447229451,-0.088445377137127,0.0135208407622314,0.324287017530833,0.349178788231598
"INTS13","turquoise",-0.0835208734249097,0.481159497771061,-0.439446057802955,0.343426103457417,0.0539432217605393,0.819967610806453
"PLPP3","blue",0.0124187468473802,-0.136411254049214,0.173196246015058,0.0202939776536947,-0.0578518608908767,0.454003339458441
"MCRS1","brown",-0.247936195336942,0.479289632507826,-0.500708351752619,0.445580488532477,-0.133524899004652,0.886518470304937
"GRAMD1A","black",-0.292469723347058,0.44097628288772,-0.488662348240895,0.422614007992759,-0.0340641586163109,0.79754929301818
"SLK","turquoise",-0.113249686662002,0.327642904831519,-0.33765991552744,0.199511428730704,-0.0317620998525231,0.899676035412792
"BMS1","blue",-0.263666440774227,0.432584313497222,-0.486686670114358,0.408156204295873,-0.114809217910969,0.914810089667614
"NEU3","brown",-0.0968722340214652,0.336635879520083,-0.288636569012942,0.360981042487598,-0.0597516203194771,0.708846761534924
"DICER1","brown",-0.286541973569601,0.277985300361251,-0.375373075100904,0.392334881230385,-0.261064149324198,0.738201502835659
"AGFG1","turquoise",-0.21885612764328,0.374153350573435,-0.412933378695892,0.361471629728143,-0.120721150476042,0.899115917064161
"MVD","black",-0.0133206512287434,0.308780306459445,-0.202753033724508,0.231891762955423,0.223024819031871,0.596200082349664
"PPP6R2","brown",-0.352504843833248,0.219526430170712,-0.391335652481113,0.321785918789991,-0.31997996528845,0.76176960104078
"C1orf115","lightgreen",0.275922637507708,-0.464121625593618,0.584346304395291,-0.38642801966362,-0.0489345349316277,0.810762361543213
"ZNF503","black",0.173064468673621,0.155443317350928,-0.0540644688691739,-0.165875621294933,0.22362334948863,0.451965717041406
"IPO11","turquoise",0.0345428670637889,0.398360590129067,-0.313755800495055,0.162327424047017,0.1205979764959,0.668024728699633
"TMEM248","brown",-0.284239893721999,0.570186142539735,-0.594901454895878,0.474307657071273,-0.0522222946989014,0.858058060779019
"ENSSSCG00000026140","turquoise",0.192956209214973,0.251227863545017,-0.0527013560817441,-0.071263599176983,0.301090769830979,0.449551705204944
"NOL11","brown",-0.394982454742005,0.257503407936002,-0.406646032697502,0.526803328567813,-0.379730304523047,0.832984817212271
"METRNL","blue",-0.122732611798431,0.102809164814284,-0.118752059827819,0.133800929728757,-0.0741901792381099,0.336282707814741
"TRIP6","brown",-0.557115902186728,0.19094975889983,-0.491079317441722,0.466055302366975,-0.442007823555049,0.449030404239591
"WASL","blue",-0.215968413447446,0.381890112118102,-0.420049108442076,0.350056892150743,-0.148578266875392,0.918361420389973
"EGLN3","blue",-0.260945827770045,-0.375858182783004,0.13786587060422,-0.0257378951483448,-0.523928750528279,0.239038987131782
"LIAS","turquoise",0.00282977901665127,0.236574728352707,-0.234062375617497,0.0188178876488861,0.00881217666052619,0.722598922708728
"EXOC1","blue",-0.193719424292214,0.339517684880702,-0.379230763046282,0.315339742467073,-0.14012625849423,0.920453875826878
"EVL","green",0.0744543115283673,-0.768208903998661,0.668551784831659,-0.399526507567417,-0.29640761508251,0.797074826175088
"FAM133B","turquoise",-0.0439349105535803,0.260109580054994,-0.249025281714323,0.143707955417984,-0.0109387190547197,0.949399189645539
"BLVRA","darkgreen",0.526731706789675,0.232260032882383,0.0710925494770174,-0.323422764547136,0.499802446983984,0.262230718396882
"HMGCS1","blue",-0.27462408979626,0.0650742379186393,-0.215246198874231,0.182751512416183,-0.271765960691496,0.754273494796743
"OSGEP","black",-0.0711837167489046,0.71713635263936,-0.659885585683767,0.30288726230239,0.209454650897393,0.735655705952939
"PECR","blue",-0.37691564427241,-0.0172864198299593,-0.208112166564675,0.217333190486758,-0.487954578228428,0.747254219810608
"CTNNBL1","blue",-0.178322028773071,0.451214078362108,-0.452859094660284,0.404149462803631,-0.0457868140841549,0.70201932701092
"SGPP1","turquoise",-0.0752531299201648,0.34637725205807,-0.31054310956675,0.199811251592179,-0.0241592216868607,0.833391924300887
"HSPA14","turquoise",0.0884860093616516,0.316346653826878,-0.212992416738663,0.0978617673433912,0.0944840967226066,0.911946037477417
"ENSSSCG00000011162","blue",-0.276400138054514,0.420319767182091,-0.451430798279009,0.446487901567828,-0.0964495366979308,0.859052827093291
"ARFGEF3","turquoise",-0.266536399994785,-0.00146020330992413,-0.124598106722994,0.338188992291164,-0.244610457352441,0.242199252541579
"SMYD5","darkgreen",-0.156502073823766,0.437523168099703,-0.434943447151173,0.329271825243349,0.00307094551864531,0.813391062884515
"C2","greenyellow",0.266051049766701,-0.472654687162944,0.456131328375732,-0.442842490977679,-0.122483213438084,0.93550497068974
"MAP2K4","magenta",-0.212883328161444,0.576423074215004,-0.553425421551653,0.482600353481487,-0.00590879476103182,0.77299359315358
"CKS1B","turquoise",0.380223822279243,0.0091279228198252,0.195775528269746,-0.231191539760053,0.261385000750446,0.365189035202105
"ISLR","darkgrey",-0.222893800281266,-0.292721794564993,0.148812074428557,0.0975485421730037,-0.349129838112312,0.710322906615363
"SLC25A28","magenta",-0.100207511931251,0.586132211377936,-0.504508906661455,0.433753427265556,0.217359283562956,0.564013848595291
"JMJD6","brown",-0.382697134394287,0.323432640487288,-0.402581761265392,0.494963624884266,-0.272437447285101,0.673745679535171
"ENSSSCG00000022164","blue",-0.198339617023653,0.765506801929724,-0.668876713241246,0.571506033548341,0.133223008087283,0.556200444968691
"AP1B1","darkgreen",-0.198874491882332,0.0597688044701587,-0.190558871380818,0.119018842439134,-0.221798146237869,0.858237645362656
"ENSSSCG00000062678","lightcyan",-0.186542001108797,-0.404695726346762,0.167562659240272,-0.230572395325591,-0.440529674483139,0.582254799799856
"MYCBP","turquoise",0.00872492606395921,0.122040788613203,-0.126038789053413,0.0983227142811407,-0.0182968978351733,0.677977534312235
"MED11","turquoise",0.0391358532525446,0.363062028290809,-0.258156395070872,0.190543628437036,0.197724637016702,0.774444311352422
"COMMD7","turquoise",0.1903104581722,0.608211580455125,-0.368288759385129,0.0398610328462572,0.479164323270203,0.633283215107595
"ART5","magenta",-0.432063255127024,0.499198882928643,-0.702958916010831,0.339952288278828,-0.158993862843428,0.658530338168248
"ACTR6","turquoise",0.00121076095756523,0.453286705740704,-0.378100012427831,0.165535221089439,0.16869109348014,0.944657805383916
"ENSSSCG00000024070","black",0.00155673718433815,0.628817921996297,-0.435933331107022,0.349206020533293,0.341835666527156,0.808918515588128
"MED31","turquoise",0.0560514542649591,0.563542675691263,-0.421943656340262,0.212319254496541,0.294221543802005,0.901149410804538
"BYSL","black",0.0966521797393578,0.179436410735181,-0.0605731919978425,0.0370990166467623,0.110404268524821,0.547401227654519
"ENSSSCG00000023850","turquoise",-0.053140193550381,0.275968357289295,-0.255504104297981,0.177388139949088,0.0401589941891264,0.910235699636249
"RGS7BP","blue",-0.101448826357284,0.160573236474704,-0.156488821376225,0.10121327463349,-0.0715024798009849,0.558207827708131
"SETX","blue",-0.243433431182013,0.123821388297531,-0.253654416809775,0.234402080947187,-0.142408162613211,0.504956546450149
"PDGFRL","green",-0.0990907136877613,-0.381153068035548,0.287842108081219,0.0513527116523562,-0.251391595240126,0.596413410637889
"TINAG","turquoise",-0.262960948141865,-0.00608742322514091,-0.179175194866067,0.122253032519743,-0.275384784338504,0.456910598147218
"ENSSSCG00000042031","royalblue",0.338653228526505,0.202502743835958,0.0320320338902008,-0.122661476761548,0.441941158459676,0.626885593857371
"GGNBP2","turquoise",-0.143518437526452,0.210167639216365,-0.23473464445742,0.298073705585905,-0.120549127357658,0.864594212531785
"RNH1","green",0.263361005031735,-0.40378469905997,0.454181370566147,-0.329669583222822,-0.0869274600492834,0.623205863408892
"FAR1","turquoise",-0.119319678259203,0.226291069349609,-0.22113144666458,0.186444913367496,-0.0690612992036226,0.847209328006993
"ANKRD46","turquoise",-0.130199152736208,0.338181435761813,-0.355083421177185,0.222896579249253,-0.0728234090130055,0.887260717547796
"ENSSSCG00000062479","blue",-0.316774412520694,-0.00384349590972628,-0.193403690839483,0.214832407832955,-0.336994740406888,0.582590791907644
"HOXD9","darkgreen",-0.322065963864797,0.253464188856958,-0.333235367791578,0.427303258556178,-0.15837414086338,0.645656418474869
"COP1","blue",-0.254729575479254,0.26428166320068,-0.360770973684903,0.339865247459093,-0.217035100309919,0.850077366065629
"UFL1","turquoise",-0.173137309762779,0.375408005736731,-0.406386943507565,0.336424457280328,-0.0991377492701986,0.921375217925308
"SCPEP1","brown",-0.0359003058120503,-0.0609160999685962,0.0492737365324467,0.154226764888387,-0.122674014313052,0.425132124702236
"ENSSSCG00000003177","turquoise",-0.263480973727866,0.413443163908587,-0.505011732189139,0.338748342687288,-0.108971622117357,0.675548832598649
"PDCL3","turquoise",0.0353800018078845,0.231660412219373,-0.185037333194041,0.0995650988355452,0.0310616942287126,0.871089129522418
"FBXL3","turquoise",-0.0149582446662028,0.25062403352186,-0.224922048479105,0.133154417554688,0.029540197821479,0.896231760861895
"ENSSSCG00000053861","blue",-0.0536587815518529,0.12410733351668,-0.101905806194642,0.134322346683462,-0.0503142478441033,0.247854061601334
"GLS","blue",-0.177240586210235,0.130525675084114,-0.208153810733572,0.190476597934285,-0.224795562718154,0.822582866033083
"ENSSSCG00000014098","blue",-0.143255482829123,0.148553302055635,-0.162079473837799,0.300561848823067,-0.21158883002797,0.84158947836539
"CRELD1","brown",-0.000522157600647816,0.300223709052934,-0.199712196551257,0.241758127570168,0.127663068113177,0.595153797675869
"RPAP3","turquoise",-0.103133523697329,0.320445826113317,-0.325689307103837,0.241951723723964,-0.0391892286669478,0.908311022699795
"CMTM4","turquoise",-0.0706779956656565,0.238306846028405,-0.212147395594371,0.27838041202563,0.0707393831617502,0.122221025903905
"SERP1","turquoise",0.0204631415829723,0.251760721137268,-0.166922464239004,0.0951621909735542,0.0634931916104732,0.870140397097953
"ZFP36L2","blue",0.00183130368767764,-0.166097736108989,0.188121763132951,0.0456966063807898,-0.129395966308844,0.506511084505273
"NMNAT2","magenta",-0.185523321497735,0.211909329958893,-0.239891284869655,0.348713952227707,-0.143722395486148,0.26245047082375
"SLC25A43","turquoise",-0.336297084914724,0.458065159948359,-0.544194407685054,0.410877438609788,-0.126596044892769,0.814398723629264
"CCDC25","blue",-0.145790392338852,0.430535104479194,-0.444729978531737,0.354614340413552,-0.0557446820382939,0.873170022025484
"KBTBD8","blue",-0.180069253910732,0.123160339385537,-0.223360290360365,0.210604589550942,-0.15298942026079,0.693711393673582
"HSPB3","blue",-0.426436275722433,0.518228532927828,-0.700876679461776,0.486094323357497,-0.213571295902839,0.686070601793517
"SPTAN1","darkgrey",0.0516313641514764,-0.362947389792369,0.31288044267966,-0.231901060252006,-0.170146816854776,0.851718077150206
"PAXX","black",0.16332934590764,0.0362475425163425,0.104515091522461,-0.0766292698194939,0.223499673828608,0.300880423226047
"STRIP2","blue",-0.304729260672064,0.318402086365997,-0.43285418159246,0.347322400593092,-0.179853523499477,0.896271580862632
"BCS1L","darkgreen",0.0475377419075866,0.186011051209161,-0.12126015906502,-0.0546760399524249,0.0613286627402457,0.619890775141545
"IBTK","turquoise",-0.106589884596909,0.249936196348155,-0.271780729606499,0.189411712991568,-0.106598357018481,0.863448288299323
"MAD2L2","black",0.441768444018884,0.252814049876982,-0.0205850701816043,-0.27520679138557,0.384114252421014,0.379937722705026
"ATP2B4","blue",-0.30829868736557,0.23920356178456,-0.350267444059438,0.363171845386009,-0.185995661411578,0.559523508526652
"CYP51A1","turquoise",0.154684710858684,-0.120236398023209,0.199108030803757,-0.168583576838159,0.133898753622248,0.222252387068151
"TMEM60","turquoise",0.296991511395634,0.354052291636333,-0.117348611833814,0.0107463973027167,0.374548987434726,0.369011424209993
"CUTC","turquoise",0.204942033834196,0.366846865033221,-0.158513317533533,0.0731118177868191,0.183997409723306,0.680576519179236
"NUDCD1","turquoise",0.0522026303503912,0.450395947747197,-0.323155614695133,0.152826316146749,0.166247751400054,0.832153716530503
"NOP14","magenta",-0.240083666999412,0.42507951063815,-0.464012104731899,0.425500614125777,-0.151406251168654,0.752892999102673
"CCDC127","turquoise",-0.263086743860291,0.51269432102915,-0.568558530167872,0.330666484554052,0.0230613890100197,0.603615750623301
"VWF","darkgreen",-0.352173557941,0.000392564314772671,-0.194098595210798,0.212563686209458,-0.219113589384391,0.660538862542439
"EIF2D","blue",-0.535724780412735,0.176694233494325,-0.434969435441698,0.490219340323834,-0.517316306183934,0.702184414124535
"TRAPPC13","turquoise",-0.205677315990368,0.394268942690652,-0.427810990389568,0.346753154291569,-0.107805395451871,0.935177717667846
"ATP9A","brown",-0.454944535998876,-0.0245782170865294,-0.219908857511758,0.3191194950844,-0.420765410793678,0.718551779696935
"CDK9","blue",-0.0173996562747033,0.590676179451487,-0.446694390936398,0.358913986510871,0.242242619018696,0.760464383404957
"ZNF777","black",-0.371670254983849,0.54881155046384,-0.596110791161813,0.578112090609766,-0.1127148323052,0.798718172906136
"ASB10","brown",-0.425268935794987,0.695461146653641,-0.804353936221766,0.608658978270093,-0.114410573190016,0.671683198735787
"AP3D1","brown",-0.31896342605557,0.572822088602472,-0.626265723234256,0.465801581572587,0.00717859634131764,0.87360277720362
"ENSSSCG00000053426","grey60",0.290582381166169,-0.181508306923333,0.362556473989112,-0.236814967684684,0.0855681332947877,0.91567251521186
"LONP2","brown",-0.0829527727788826,0.264566591302002,-0.263301967552196,0.170318707242768,-0.0369233444223808,0.699411158915839
"DDX42","magenta",-0.221430898194947,0.487571626457511,-0.524304508625839,0.453379475096411,-0.123092641744397,0.813981817168389
"C7orf25","turquoise",-0.18181335113013,0.466583606027367,-0.467613378111469,0.374565379704692,-0.0555578517811836,0.894716051256463
"ZNF318","brown",-0.441057757064185,0.481752321375125,-0.616408326083326,0.598427059286227,-0.219951956362183,0.82956366893666
"SERPINB1","brown",-0.0640512776182654,-0.153467297679943,0.0520508296659025,-0.020301368254005,-0.276663771860687,0.441751343834738
"R3HDM4","brown",-0.385781654750567,0.461463873578439,-0.572843227591398,0.507906828656003,-0.188229103182973,0.813647181591049
"GPD1L","blue",-0.323994382507735,0.431846097245371,-0.4804134962768,0.460678378202491,-0.120028676078748,0.719914962485768
"AGR2","orange",-0.114012912286416,-0.234908164943066,0.105179789203225,-0.0584998861266172,-0.121915228600075,0.96897180715217
"IFI44","greenyellow",0.246159404653312,-0.576698300189696,0.545261043573726,-0.445023042324634,-0.176947958377284,0.947286847650383
"TENT5C","magenta",-0.319165632954001,0.579662013742233,-0.592719173507385,0.652311595023494,-0.0356836769955161,0.784550427968593
"AKR1A1","darkgrey",0.166191263456332,-0.222968977412961,0.291190781238152,-0.228172065186524,0.0546214953474559,0.739941065530913
"ENSSSCG00000063011","blue",-0.153566777509319,0.142290841887052,-0.269260237347045,0.0146840049509458,-0.143951617635388,0.42815308791484
"DIPK1A","brown",-0.376488124121785,0.198308426229972,-0.354426513303428,0.39764906360994,-0.314601484828344,0.589583442306592
"BCAS3","brown",-0.348714624543519,0.451417349976763,-0.562226776833716,0.537359393745788,-0.203329526164784,0.841529293795127
"LUC7L","turquoise",-0.248248357829591,0.331163694304609,-0.389236052331267,0.282074680208172,-0.030042943674386,0.697440345773967
"TRIM23","turquoise",-0.180437825200962,0.471361898614386,-0.492226961140757,0.363147628684485,-0.0315049685996446,0.932857723943065
