seq_id,L_2_2_1,L_2_2_2,L_2_2_3,L_2_2_4,L_2_2_5,L_2_2_6,L_2_1_1,L_2_1_2,L_2_1_3,L_2_1_4,L_2_1_5,L_2_1_6,L_1_2_1,L_1_2_2,L_1_2_3,L_1_2_4,L_1_2_5,L_1_2_6,L_45_2_1,L_45_2_2,L_45_2_3,L_45_2_4,L_45_2_5,L_45_2_6,L_3_1_1,L_3_1_2,L_3_1_3,L_3_1_4,L_3_1_5,L_3_1_6,L_45_1_1,L_45_1_2,L_45_1_3,L_45_1_4,L_45_1_5,L_45_1_6,L_1_1_1,L_1_1_2,L_1_1_3,L_1_1_4,L_1_1_5,L_1_1_6,L_15_2_1,L_15_2_2,L_15_2_3,L_15_2_4,L_15_2_5,L_15_2_6,L_15_1_1,L_15_1_2,L_15_1_3,L_15_1_4,L_15_1_5,L_15_1_6
ENSSSCG00000025164,3.0513721017210256,3.323370069061269,2.84799690655495,2.9781956296816516,3.0125686735030555,2.9981955031532523,3.2492684975724897,3.28770523895336,3.2474570046956157,3.270978052478779,3.2225644923889774,3.2599859852323454,1.1110313123887439,2.7676547982373463,3.403267722339301,2.845991770664573,3.0373822220030804,2.9354597478052895,2.127633279725874,2.4802651220544627,3.2675357980687347,2.715893370547605,2.5897634869849773,2.596935142387232,2.996388746447621,3.765534746362977,3.0107798387532423,3.0959244199985356,2.7092906357233577,3.0303360783709588,2.792855352362489,1.6959938131099002,3.4581194811745064,2.594548549550354,3.599317793698226,3.2249663650002742,2.3757345385831563,3.48155728070859,3.058316495590823,3.1858665453113337,3.0373822220030804,3.2555007331483865,2.883620816285671,3.016139702655253,3.5558161550616396,3.1009776477248208,3.465974464504069,3.411426245726465,3.7980505147675143,3.568032104771279,3.5058909297299574,3.3589588258323295,3.297191416565856,3.702657543390911
ENSSSCG00000025174,2.9781956296816516,2.9653225483672547,3.2735158897021166,3.1731274334806563,3.102658131363739,2.9392265777282085,3.0463972586631076,3.0748292032772713,3.073494242315012,3.0809458376876844,3.006471222827671,3.0472658142251463,1.6870606883398924,2.5008020530571575,3.0268000593437154,2.698218478224414,3.71918344048179,2.713695814843359,1.6825732973475784,2.575312330687437,2.859969548221026,3.0565835283663674,2.6599245584023783,2.4982508675278257,2.6205864104518777,2.9597701552114675,3.0,3.1243281350022016,2.773996325111173,3.2868811477881614,2.7845039829295666,1.550900664647523,3.228049047884462,2.0565835283663674,2.873813198359087,2.925999418556223,2.333423733725192,3.0197019144425483,2.9708536543404835,2.9523335663696857,2.4982508675278257,3.298658315564515,2.4646682670034443,2.922197848396367,2.957914598632985,2.4905701304462013,2.9126498648972037,2.726831217032493,3.1292830169449664,3.130930869826449,3.0443941193584534,2.8579809951275723,3.0461417816447205,2.495695162624069
ENSSSCG00000025179,4.7136958148433585,4.490570130446201,4.7349805234358895,4.6082178530214595,4.546585829008101,4.069530325162305,3.8409755706606807,3.9652841835750614,3.987626862469648,3.9089032947192126,3.7743423538138017,3.8809891018049303,1.1243281350022014,3.651912744645783,4.173926931999809,2.805292455600712,4.140778655782796,3.704871964456353,2.1210154009613658,3.341985747228616,3.423578170981797,4.260778431893426,3.7473873996527174,3.2418401835646704,2.7506065048355923,3.8787253414801053,3.2265085298086795,4.192983169973992,3.643856189774725,4.465974464504069,3.4892860226258766,1.3045110418099528,4.011674533380918,2.0,3.996388746447621,4.042644337408494,1.632268215499513,4.131754090984813,3.9891390073682333,4.267535798068735,3.788685710613534,4.197708157955851,4.114367024952,4.002702520379824,4.448900951145128,4.101818134227409,4.356143810225276,3.9763636357327616,4.24031432933371,4.609400390006429,4.621172752683435,4.309612772454123,4.399854673572431,4.034743949324734
ENSSSCG00000025182,3.6380738371807184,3.269033146455237,3.685940148445977,3.171527106038814,3.0197019144425483,2.7484612330040354,3.332944054171848,3.3829862802876502,3.331405775086569,3.3446999507889186,3.3014781100648007,3.3757476305686667,1.0426443374084937,2.763411574470007,3.4554916206284685,2.327687364176047,3.527320607877047,2.3673710656485296,1.713695814843359,2.6848187375532224,2.7570232465074596,2.8439838440483265,2.488000770834068,2.1009776477248208,2.5160151470036647,3.4059923596758366,2.6622054996536164,3.1160319934471103,2.807354922057604,3.411426245726465,2.9164766444377164,1.8278190246173196,3.3248106034204836,1.7865963618908067,2.9616233282869446,2.9392265777282085,2.5434958834257717,3.130930869826449,3.1489341045263393,2.9781956296816516,2.657640005207824,3.333423733725192,2.548436624696042,2.877744249949002,3.0874628412503395,2.4854268271702415,2.752748591407134,2.3645724322958563,3.596935142387232,3.3305584000308026,3.187451054027326,2.8379432418910273,3.2735158897021166,2.6758159311722696
ENSSSCG00000025186,2.903038270112912,2.565597175854225,3.18269229751619,2.37851162325373,3.171527106038814,2.356143810225275,2.4347265195631835,2.629714604217085,2.2785622175351934,2.3591655476724984,2.1987650457487855,2.3394266767777507,1.4276061727818994,2.111031312388744,2.6322682154995127,1.7824085649273733,2.9373443921502322,2.454175893185802,2.2265085298086795,2.321928094887362,2.1953475983222193,2.3757345385831563,2.361768359419153,2.1043366598147357,2.7548875021634687,3.0806576633452254,3.060047383669939,2.875780063068488,2.4698859762744636,2.3476656563009706,2.339137384919585,1.207892851641333,2.625270489374693,1.5410191531335593,2.2203299548795554,2.1858665453113337,2.720278465233327,2.565597175854225,3.1391420191456887,3.643856189774725,2.456806149230474,2.8439838440483265,2.9597701552114675,2.9708536543404835,2.189033824390017,1.7865963618908067,3.0942360698457656,2.1858665453113337,2.4356285940520905,2.6848187375532224,2.4059923596758366,2.304511041809953,2.488000770834068,2.204766750654613
ENSSSCG00000025187,4.33199177823206,4.422233000683048,5.22573765346606,3.991861930556323,4.460087240116833,4.601102203376409,3.7155168254950217,4.128378479559808,3.665669093917782,3.810748354480966,3.676567687189692,3.901489826404404,1.5360529002402097,4.256255873202732,4.354734239970604,4.246408087246385,4.521678951603199,4.01435529297707,3.496973580998276,4.764473550992666,4.12267271882414,3.9059284781731347,3.7420062108667365,4.098453246309274,4.049630767724601,3.8328900141647417,4.294988267691446,3.980939266085512,4.733354340613827,4.181897643108388,4.111031312388744,3.032100843167024,4.1906148602094975,3.611172380044005,4.116863757690899,4.447579196548882,3.0789513413948217,3.4475791965488827,3.9011082430145123,3.4685833170068276,3.581351247168777,3.9616233282869446,4.279471295644468,4.491853096329675,3.6530600171045644,3.8923910259134034,4.232660756790275,3.7980505147675143,4.6415460290875235,4.550900664647523,4.70376517879341,4.6293566200796095,4.658211482751795,4.24412594328373
ENSSSCG00000025188,4.06177619758669,2.851998837112446,3.6971065744769747,4.326249700837456,3.7516779456875784,2.599317793698226,3.1890641161078017,3.25689806857032,3.1020585093642468,3.1102702816125385,3.0632954539787947,3.302916900841959,0.35614381022527536,2.7548875021634687,2.0908534304511135,2.689299160535892,2.01435529297707,1.7355221772965375,0.34482849699744117,1.859969548221026,3.211012193485512,1.8914191868460786,1.6507645591169025,1.2141248053528475,2.2016338611696504,2.280956313831056,2.070389327891398,2.7676547982373463,2.2016338611696504,2.2357270598380583,3.980025300238734,0.8875252707415875,2.356143810225275,1.7570232465074596,2.137503523749935,2.5801454844233804,4.223422549934937,2.752748591407134,1.5210507369009632,2.3673710656485296,3.032100843167024,2.140778655782796,1.7697717392494479,1.4646682670034443,3.1076878693143737,2.1984941536390834,2.73768676140986,1.5993177936982261,4.222650022451478,3.4594316186372973,4.69655030107857,3.5096958419333872,5.556122817841175,1.875780063068488
ENSSSCG00000025194,2.1858665453113337,1.7865963618908067,2.3533232911628965,1.9708536543404835,1.944858445807539,1.84799690655495,2.1855091977393144,2.1939891304974504,2.210348421409665,2.2012644358161038,2.155648026680186,2.1986086499318835,0.8875252707415875,1.6182386555954547,2.292781749227846,1.0285691521967708,2.3645724322958563,1.063502942306158,0.7739963251111731,1.3895668117627256,1.3840498067951599,1.6276068381296498,1.2016338611696504,1.1176950426697545,1.5410191531335593,2.292781749227846,1.6369145803558778,2.15704371014558,1.859969548221026,2.18269229751619,1.6182386555954547,1.0772429989324606,1.9891390073682331,0.8479969065549501,1.956056652412403,1.8073549220576042,1.3617683594191536,1.8237493603082728,1.6690267655096307,1.8836208162856714,1.7004397181410922,1.8678964639926547,1.3673710656485294,1.3219280948873624,1.9486008474933556,1.5753123306874368,1.7398481026993275,1.7398481026993275,2.3015876466031866,2.028569152196771,2.0071955014042038,1.4594316186372973,2.0565835283663674,1.7355221772965375
ENSSSCG00000025203,2.9392265777282085,2.788685710613534,2.7355221772965375,2.594548549550354,2.983677694698067,2.611172380044005,2.743586723984786,2.794976953839412,2.730639298515021,2.7517340589067776,2.689407797269233,2.782794272985642,1.3161457422933565,2.3868109464722167,2.877744249949002,2.0565835283663674,2.1731274334806563,2.144046369616707,1.9708536543404835,2.4776773275653072,2.646162657157894,2.967168607532628,2.6530600171045644,2.3589588258323295,2.5434958834257717,2.6392321632492775,2.596935142387232,2.6229303509201767,2.84197311892718,2.771885578515366,2.8953026213333066,1.5993177936982261,2.8011586560936985,2.4646682670034443,2.8379432418910273,2.957914598632985,1.6735564239901446,2.5558161550616396,2.37851162325373,2.759155833800272,2.726831217032493,2.2387868595871168,2.722466024471091,2.871843648509318,3.1325768426700082,2.790772037862,2.9126498648972037,3.089159131911238,3.1292830169449664,3.1984941536390834,3.4154882710497003,3.5360529002402097,3.372952097911829,3.4724877714627436
ENSSSCG00000025206,1.3391373849195856,1.0976107966264221,1.3950627995175775,1.6088092426755238,1.4854268271702418,1.5459683691052926,1.537937205590523,1.5520266930588915,1.600915685890185,1.581307920465155,1.5329966210454709,1.5800120057029914,0.29865831556451516,1.0,1.7048719644563528,0.9335726382610241,1.765534746362977,1.2203299548795556,0.6415460290875237,0.879705766282288,1.0840642647884746,1.3334237337251917,1.2016338611696504,0.9708536543404835,1.0496307677246008,2.2016338611696504,1.3448284969974411,1.6553518286125541,1.411426245726465,1.9891390073682331,1.280956313831056,0.5058909297299573,1.495695162624069,0.7824085649273732,1.5109619192773793,1.372952097911829,0.8875252707415875,1.8073549220576042,1.4489009511451278,1.7004397181410922,1.2630344058337937,1.7739963251111732,0.9781956296816515,1.207892851641333,1.5753123306874368,1.3276873641760472,1.1505596765753812,1.5210507369009632,1.8875252707415875,1.8237493603082728,1.6690267655096307,1.5558161550616396,1.831877241191673,2.0461417816447205
ENSSSCG00000025208,2.0942360698457656,1.831877241191673,2.2357270598380583,1.7949356628035362,1.9891390073682331,2.077242998932461,2.382019354588774,2.384806750562113,2.384467708516791,2.375860085579612,2.382019354588774,2.3837817901552545,0.34482849699744117,1.0356239097307212,2.5058909297299574,1.1505596765753812,2.6870606883398924,1.709290635723358,0.7739963251111731,1.4750848829487828,1.1043366598147355,2.017921907997262,1.835924074254375,1.765534746362977,2.063502942306158,2.7070829917717063,2.0908534304511135,1.7398481026993275,2.114367024952,2.2957230245399685,2.572889668420581,0.32192809488736235,2.669026765509631,1.1243281350022014,2.350497247084133,2.6803243568440163,1.1110313123887439,2.5285713188707577,2.137503523749935,2.0071955014042038,2.835924074254375,1.6644828403646825,3.0036022366801953,2.2479275134435857,1.9145645234939397,1.5360529002402097,1.8196681834964554,2.0107798387532423,2.2418401835646704,2.017921907997262,2.4515408330178317,2.4329594072761065,2.9467308601403097,2.8399595874895316
ENSSSCG00000025210,2.5631581304028077,1.765534746362977,2.0942360698457656,1.9671686075326276,2.927896453728821,1.5801454844233804,1.9875427597366304,2.0579066051806527,2.048600252736289,2.0697697529274355,1.9895837275719164,2.043805572616784,0.23878685958711648,1.7570232465074596,2.6599245584023783,1.3504972470841332,2.782408564927373,1.8953026213333068,0.9855004303048849,2.060047383669939,1.480265122054463,2.3812833725037836,1.7990873060740036,1.7570232465074596,1.372952097911829,2.4724877714627436,2.2265085298086795,2.682573297347578,1.7355221772965375,2.560714954474479,1.752748591407134,0.7136958148433591,1.956056652412403,0.8718436485093178,2.4982508675278257,2.1342209397606338,0.9560566524124029,1.7949356628035362,2.411426245726465,2.715893370547605,2.292781749227846,2.3533232911628965,2.319039815562536,2.321928094887362,2.548436624696042,2.2868811477881614,1.8399595874895318,2.1667154449664223,2.8953026213333066,2.657640005207824,2.9373443921502322,2.111031312388744,3.1176950426697547,1.8196681834964554
ENSSSCG00000025218,4.904002316283692,5.0925457415435655,5.175923742063755,4.398487190018967,5.229587922740652,2.6667565918848033,3.6495451476102274,4.054330552086723,3.5214560623701736,3.676600760416692,3.4264327601096016,3.736015682963485,0.5058909297299573,4.04176864995163,4.907371413823563,2.4195388915137843,2.920293300211007,4.33699741660501,1.3561438102252754,2.4356285940520905,2.8875252707415875,4.361066488794321,5.253232938538032,2.2141248053528475,1.74416109557041,3.7548875021634687,1.9335726382610239,4.649040565634448,1.713695814843359,4.895302621333307,2.169925001442312,5.977279923499917,5.393004256898322,1.5410191531335593,5.543805175964397,5.211012193485511,2.3978029618624896,4.977279923499917,4.628773595201645,5.097610796626422,5.474436043252266,5.5640732557369414,5.460742563789644,3.5008020530571575,4.41006969175638,4.508428652531857,5.655065551195028,2.851998837112446,3.9781956296816516,4.907371413823563,4.257764968571387,4.898692072560488,5.358255586705128,3.3348542693316325
ENSSSCG00000025221,1.4594316186372973,1.4854268271702418,1.9855004303048849,1.4905701304462013,1.6915341649192002,1.4168397419128291,1.6951006406774316,1.7110657378773746,1.771820497411259,1.7652145755951145,1.6625890723778758,1.739650480480791,1.1309308698264486,1.372952097911829,1.3103401206121505,1.0,1.7739963251111732,1.2448870591235344,0.8559896973084807,1.2750070474998698,1.4489009511451278,1.411426245726465,1.5260688116675876,1.1505596765753812,1.298658315564515,1.752748591407134,1.5558161550616396,1.6780719051126378,1.6780719051126378,1.722466024471091,1.5210507369009632,0.8399595874895318,1.7484612330040354,0.9708536543404835,1.7739963251111732,1.3103401206121505,1.9927684307689242,1.4854268271702418,1.560714954474479,1.411426245726465,1.292781749227846,1.6553518286125541,1.3785116232537298,1.2016338611696504,1.8639384504239715,1.4276061727818994,1.5993177936982261,1.7311832415722,1.8519988371124463,1.9411063109464315,2.0071955014042038,1.9891390073682331,1.8639384504239715,1.8559896973084806
ENSSSCG00000025224,4.2509615735332185,4.0900065299038175,4.674121632632394,4.36737106564853,4.2539892662307865,4.693208148910016,4.203691707505995,4.454850674091693,4.2795699796435684,4.189244573284419,4.158492085603805,4.256910999544319,1.3895668117627256,4.03738222200308,4.319039815562536,3.948600847493356,5.39677601078753,4.070389327891398,4.003602236680195,4.3603642765434705,3.9420452599160467,3.969012307516316,3.725741156503952,3.9476661567960103,4.754353071692127,4.8894735425311096,4.7755773609306535,4.016139702655253,4.832890014164741,4.548436624696042,4.853496703702325,3.300123724569014,4.588564737401351,4.69265037003553,3.440952198029637,4.446917864866026,4.833396134163228,4.108524456778169,3.7580899342018124,3.715893370547605,3.75595576955096,4.436295119839363,3.8933622107638715,4.11603199344711,4.339137384919585,3.321928094887362,3.298658315564515,3.4489009511451276,4.94673086014031,4.884597920990064,4.274261661257048,4.444269502413482,4.292045492492862,3.4489009511451276
ENSSSCG00000025228,2.18269229751619,2.0,1.9335726382610239,2.0214797274104517,1.5260688116675876,1.5993177936982261,2.191274265796986,2.2065838207327757,2.2456711104866347,2.2145122161356445,2.171895241083911,2.2026727290440897,0.879705766282288,1.5008020530571577,1.713695814843359,1.4222330006830475,2.192194165283345,1.6553518286125541,1.298658315564515,1.6690267655096307,1.8836208162856714,1.7180875839605168,1.4382928515791469,1.6825732973475784,2.192194165283345,2.3248106034204836,1.7311832415722,1.899175630480513,2.0874628412503395,2.0036022366801953,2.130930869826449,1.3448284969974411,2.292781749227846,1.550900664647523,2.204766750654613,2.1667154449664223,1.903038270112912,2.127633279725874,1.84799690655495,1.9634741239748859,2.049630767724601,2.0107798387532423,1.3391373849195856,1.5945485495503542,1.8836208162856714,2.0806576633452254,1.713695814843359,1.8032270364349277,2.883620816285671,2.263034405833794,2.2141248053528475,2.0036022366801953,2.333423733725192,1.899175630480513
ENSSSCG00000025248,4.0574502721839,4.018812185742817,4.010779838753242,3.720278465233327,3.95884267524324,3.71918344048179,3.2883823184808616,3.5621491442338695,3.398534253023654,3.4053166366337124,3.273299728841246,3.3735434530874624,1.372952097911829,3.7059779016825223,3.6076262208454875,3.48155728070859,3.4854268271702415,3.431622959713292,3.718087583960517,4.045268215138533,3.8797057662822882,3.7387678368001915,3.938285791884053,3.8579809951275723,3.718087583960517,3.626439136697315,3.372952097911829,3.512226886513957,4.1034976397033365,3.5285713188707577,3.7387678368001915,2.4195388915137843,3.61706334388818,3.6182386555954547,3.9411063109464313,3.6622054996536164,2.1043366598147357,3.476381687567235,3.8619553641448694,3.4276061727818994,3.96254902292306,3.711494906650088,4.203201156316611,4.136683577697236,3.9457949567400608,4.207892851641333,4.399171093819823,4.067810783789621,4.274261661257048,4.36737106564853,4.471837762422287,4.353323291162897,4.3603642765434705,4.181102550753798
ENSSSCG00000025252,4.393004256898322,4.431622959713292,3.995484518877507,4.36387192485753,4.489286022625876,4.606442228131607,4.172327887852207,4.339803625787183,4.234447906296482,4.233810037185017,4.091505848909788,4.237607459855309,1.5459683691052926,4.210232990095849,4.625270489374693,3.967168607532628,4.219555769166913,4.089159131911238,3.2645364309990255,3.951401291674311,4.03738222200308,4.210232990095849,3.9781956296816516,4.009884588931844,4.117695042669754,4.128458384146928,4.096767854714689,4.353323291162897,4.303780748177103,4.489286022625876,4.340562269026414,2.634593268445757,4.442280035252584,3.710393192170516,4.468583317006828,4.113533819591914,3.169925001442312,4.2660368939953175,4.3847405872923835,4.414812060565847,4.2600256559614555,4.3729520979118295,3.7147950111181625,3.983677694698067,4.295723024539968,3.980939266085512,3.84799690655495,4.217230716220669,4.255500733148386,4.114367024952,4.7136958148433585,4.270528942380718,4.405311682597445,4.733354340613827
ENSSSCG00000025253,2.032100843167024,1.6415460290875237,2.114367024952,1.560714954474479,1.7612852733616193,0.632268215499513,1.7723820820902452,1.7736922516016824,1.779302607313284,1.783375489001856,1.7730402280342459,1.7804906362300799,0.0,0.9927684307689242,1.480265122054463,0.48542682717024166,1.8114710305298358,0.6599245584023783,0.04264433740849372,0.5459683691052925,0.8479969065549501,1.2868811477881617,0.8479969065549501,0.44360665147561457,0.46466826700344427,1.4489009511451278,1.070389327891398,1.8237493603082728,0.7824085649273732,2.097610796626422,0.7990873060740036,0.02856915219677092,1.3561438102252754,0.2016338611696504,1.6415460290875237,1.0565835283663676,0.15055967657538138,1.5058909297299572,1.232660756790275,1.5360529002402097,1.1699250014423124,1.6507645591169025,0.6599245584023783,1.0976107966264221,1.4489009511451278,0.9560566524124029,1.495695162624069,0.925999418556223,1.6780719051126378,1.3785116232537298,1.2570106182060237,0.963474123974886,1.4489009511451278,1.2016338611696504
ENSSSCG00000025254,1.3950627995175775,0.5945485495503542,1.4005379295837286,1.0496307677246008,1.3785116232537298,0.6040713236688608,1.2750210301170601,1.2735812200470136,1.3481570767632916,1.3430347790224324,1.2523101991622263,1.310568596475874,0.8318772411916731,0.918386234446348,1.1634987322828796,0.5655971758542251,1.713695814843359,0.5849625007211562,0.5753123306874368,1.4059923596758368,0.9486008474933558,1.0976107966264221,0.4222330006830478,0.36737106564852945,1.1505596765753812,1.1309308698264486,1.1176950426697545,1.0285691521967708,1.3895668117627256,1.3561438102252754,1.632268215499513,1.0565835283663676,1.232660756790275,1.0,0.8559896973084807,1.1826922975161902,2.2539892662307865,0.8155754288625726,0.963474123974886,0.7570232465074596,0.4222330006830478,1.207892851641333,0.8399595874895318,0.7311832415722002,1.4168397419128291,0.6135316529179271,0.925999418556223,0.6507645591169021,2.0214797274104517,1.8278190246173196,1.3391373849195856,1.1309308698264486,1.5008020530571577,0.48542682717024166
ENSSSCG00000025260,1.6870606883398924,1.8519988371124463,1.5558161550616396,1.480265122054463,1.7865963618908067,1.4854268271702418,1.8343335739185547,1.8434079635854732,1.844656085128314,1.848181556733492,1.8346508012264477,1.841856657596579,0.7484612330040358,2.049630767724601,2.189033824390017,1.1505596765753812,1.2265085298086797,1.063502942306158,1.1890338243900171,1.9634741239748859,1.6553518286125541,1.7398481026993275,1.2448870591235344,1.4489009511451278,1.6415460290875237,1.7355221772965375,1.4005379295837286,1.8032270364349277,1.722466024471091,1.6276068381296498,1.722466024471091,1.1176950426697545,2.327687364176047,1.9145645234939397,1.8032270364349277,1.531069492725954,1.4646682670034443,1.84799690655495,1.6369145803558778,1.7484612330040354,1.560714954474479,1.6735564239901446,1.8155754288625725,1.7355221772965375,2.18269229751619,1.4750848829487828,1.9145645234939397,2.321928094887362,1.925999418556223,1.7311832415722,2.250961573533219,2.715893370547605,1.9927684307689242,2.3978029618624896
ENSSSCG00000025264,4.969933274697856,5.283921772307617,4.9740703670240265,5.1039172107520665,5.017921907997263,5.116447935511657,5.018592767090149,5.163261790999661,4.9936199500406,5.054666915671535,4.9271274607635815,5.120285351217248,4.2861418728343015,5.015693807105145,5.2600256559614555,5.303780748177103,4.8109571587378,5.253232938538032,5.992994966851809,5.434294617959925,5.531381460516312,5.224194663970433,5.305970520984387,5.7238315664953205,5.741736623826638,4.981396031972149,5.362820525534263,4.952799477899938,5.537606691495291,4.965784284662087,5.5351198215998005,5.955126781261366,5.207502459258789,6.370861740085285,5.036503333738988,5.274634402517586,5.061344188288391,4.907371413823563,4.782932704820836,4.803227036434928,5.139551352398794,4.762348815644129,5.327687364176048,5.166313747889934,4.876762490781555,5.234577959784565,5.308521062193259,5.323370069061268,5.271649772457207,5.0386995513055854,5.4121040446775694,5.534497433738168,5.519479002307236,5.464668267003444
ENSSSCG00000025270,3.1060132376221192,3.4789718050329426,5.452858964713811,3.371558862611963,3.4208865749755315,3.232660756790275,3.8348455269664505,3.7221087524465433,4.035719442627567,3.9536759820441167,3.388177652941808,3.866669666761169,5.414135532984451,3.269033146455237,3.7015490569430707,3.2883585621936606,5.592457037268081,3.1538053360790355,2.729008870337863,3.0617761975866897,3.261530815243406,2.8639384504239715,2.5310694927259543,3.0823619695574735,4.368069876532083,4.5861642459309095,4.003602236680195,3.077242998932461,4.3554391972486854,3.4019034716079584,3.9439213265534856,3.2387868595871163,3.922197848396367,3.495695162624069,3.289834465177509,2.9068905956085187,6.500483401473115,3.017921907997262,3.533563348214512,3.1325768426700082,2.9164766444377164,3.578938713093386,3.3015876466031866,2.5310694927259543,2.6848187375532224,2.341985747228616,3.017921907997262,2.797012977836145,3.0531113364595623,3.305970520984386,2.62993940943954,2.4195388915137843,2.6712933724815757,2.5160151470036647
ENSSSCG00000025271,2.3868109464722167,2.8399595874895316,3.4449320489421824,1.899175630480513,3.5582676340557358,3.833902076669163,2.9304655370089785,3.103503271401872,3.0922913307435076,3.041828110368372,2.8634116431281726,3.073270116084809,0.6599245584023783,2.797012977836145,3.613531652917927,2.62993940943954,3.812498225333564,1.8559896973084806,1.565597175854225,1.1243281350022014,1.4059923596758368,2.899175630480513,1.9927684307689242,1.15704371014558,2.2387868595871168,4.613531652917927,1.5210507369009632,3.8268026842858265,2.333423733725192,4.341274183692174,1.6735564239901446,1.232660756790275,2.495695162624069,2.805292455600712,4.653060017104565,4.042644337408494,0.6135316529179271,3.140778655782796,3.140778655782796,3.6870606883398924,3.5397791916984938,3.7311832415722,3.6724253419714956,4.330558400030802,3.9476661567960103,3.9818526532897405,4.260778431893426,5.283551423174307,4.966707314150316,4.77663042305105,4.185866545311334,4.491853096329675,4.694323060125386,5.246027980528104
ENSSSCG00000025272,2.9467308601403097,3.4329594072761065,3.8042601156347384,3.1358631653686793,3.033863451866284,2.957914598632985,3.413982196404575,3.4261652670388627,3.4279070233965845,3.4208444808439125,3.234233417404099,3.395431025474131,1.6276068381296498,1.875780063068488,2.903038270112912,2.875780063068488,2.9354597478052895,2.990954860396993,2.3757345385831563,2.7398481026993275,2.817623257511431,2.6392321632492775,2.889473542531109,2.361768359419153,3.0548484769956197,3.1667154449664223,3.04788732939655,3.1325768426700082,3.176322772640463,2.8094144442358986,3.3088850574117634,2.4436066514756147,3.4594316186372973,2.8318772411916733,3.145677455195635,3.346247774082775,2.9068905956085187,3.321928094887362,3.2645364309990255,3.017921907997262,2.833902076669163,3.2854022188622483,2.9891390073682333,2.985500430304885,2.875780063068488,3.326249700837456,2.84197311892718,3.0908534304511135,3.2203299548795554,3.0874628412503395,3.4436066514756147,2.9240998856407416,3.2433644256936605,3.3645724322958563
ENSSSCG00000025284,5.079378111118652,5.065658470931991,5.43028527297778,5.060047383669939,5.143638309922037,5.221103725367875,4.952870950068441,5.041737369272093,4.8224213777450755,4.961018857621152,4.7930066051001345,4.897683983909746,2.37016428054021,4.710393192170516,5.090430042321621,4.700994494168267,5.2539892662307865,4.726831217032493,4.318316841334983,4.829849559844691,4.514753498439753,5.001351892999959,4.989139007368233,4.82781902461732,4.695437110405369,4.809414444235898,4.8104431038451745,5.18308946064076,5.128870759465125,5.094658342654544,4.845991770664573,3.4802651220544627,5.157447996274298,4.234961094839504,5.0802312720192635,5.0802312720192635,3.6507645591169022,4.765004246250036,4.948600847493355,5.025028794491522,4.792334805706692,4.813524689297811,4.757556688939453,5.062639828286463,4.758622982440239,4.639232163249277,5.104755986962257,4.928844036712568,4.828834649468056,4.649040565634448,5.07724299893246,5.011674533380918,5.153400027735061,5.014801602351361
ENSSSCG00000025287,2.0461417816447205,1.7048719644563528,2.114367024952,1.411426245726465,1.7004397181410922,1.1505596765753812,1.6609549159292176,1.7077652988206777,1.6593750628062343,1.63069612280491,1.6040322673182947,1.7487449374130093,0.41142624572646497,1.4005379295837286,1.790772037862,1.01435529297707,2.2078928516413328,1.0840642647884746,0.925999418556223,1.752748591407134,1.4222330006830475,1.550900664647523,1.070389327891398,1.3045110418099528,1.3448284969974411,1.7048719644563528,1.752748591407134,1.7739963251111732,1.6959938131099002,1.584962500721156,2.0840642647884744,0.7739963251111731,1.9068905956085185,1.1634987322828796,1.0285691521967708,1.480265122054463,1.0976107966264221,1.3673710656485294,1.4750848829487828,1.2509615735332187,1.070389327891398,1.8559896973084806,0.9107326619029126,1.8718436485093177,2.1043366598147357,1.2509615735332187,2.1009776477248208,1.531069492725954,2.9126498648972037,2.62993940943954,2.063502942306158,2.0036022366801953,1.6915341649192002,1.1699250014423124
ENSSSCG00000025290,2.127633279725874,1.899175630480513,2.7845039829295666,1.925999418556223,2.1210154009613658,1.1953475983222193,1.9283137449498782,1.9515612666741127,2.027380907960714,1.9978205036018182,1.8433424514441668,2.0217232513770234,1.7355221772965375,1.5109619192773793,1.9373443921502325,1.5801454844233804,2.440952198029637,1.3840498067951599,1.2203299548795556,2.0908534304511135,1.7782085763980877,1.7484612330040354,1.722466024471091,1.4059923596758368,1.903038270112912,2.0214797274104517,1.8836208162856714,1.7990873060740036,1.996388746447621,2.1731274334806563,1.9818526532897407,1.2387868595871168,1.8678964639926547,1.4222330006830475,1.7612852733616193,2.1795110502715103,1.8032270364349277,1.6690267655096307,1.752748591407134,1.7865963618908067,1.5459683691052926,1.9486008474933556,1.8718436485093177,2.15704371014558,2.304511041809953,1.6276068381296498,2.049630767724601,1.9297909977185974,3.1538053360790355,2.693765712217783,2.541019153133559,2.1473066987802936,2.4724877714627436,2.0107798387532423
